review_id,order_item_id,customer_id,review_date,rating,review_text
222302,119993,13452,2024-03-10,4,Poor quality
222303,111336,13845,2025-06-13,5,Could be better
222304,102229,13521,2024-05-08,5,Poor quality
222305,94313,10150,2026-03-08,4,Could be better
222306,118315,13819,2026-07-03,5,Could be better
222307,101269,14642,2025-09-04,5,Could be better
222308,105710,14414,2025-06-25,3,Poor quality
222309,109730,14273,2024-01-28,3,Very good
222310,106937,14510,2024-12-29,3,Poor quality
222311,96395,11809,2024-08-02,3,Good
222312,96530,14301,2025-10-17,4,Good
222313,91338,12944,2026-08-20,5,Average
222314,103842,14963,2025-09-09,4,Poor quality
222315,116704,14929,2024-12-20,5,Poor quality
222316,102884,13986,2024-03-20,1,Average
222317,101263,10290,2024-06-20,5,Poor quality
222318,111010,13601,2024-01-02,2,Could be better
222319,92952,14309,2024-03-01,3,Could be better
222320,120479,13167,2025-01-14,1,Good
222321,100769,10421,2025-11-12,5,Could be better
222322,103481,11469,2024-06-21,4,Average
222323,104255,10115,2026-03-11,5,Could be better
222324,92168,11309,2024-11-10,5,Good
222325,100919,13098,2025-11-26,5,Excellent
222326,100915,13531,2025-04-10,1,Very good
222327,112261,10161,2024-12-15,3,Good
222328,102079,12010,2025-06-09,4,Average
222329,114009,11035,2025-01-24,3,Could be better
222330,98247,13583,2026-08-06,4,Excellent
222331,100005,14706,2025-06-26,5,Very good
222332,113625,10173,2025-07-18,2,Could be better
222333,120807,13275,2024-08-29,4,Average
222334,112042,12730,2024-10-22,5,Good
222335,107977,13244,2026-07-31,4,Excellent
222336,117623,12905,2025-12-26,5,Poor quality
222337,92739,14452,2025-09-29,4,Could be better
222338,95087,10351,2026-04-09,2,Poor quality
222339,91453,12773,2026-07-17,5,Average
222340,112338,12287,2024-12-16,1,Excellent
222341,109884,13325,2024-09-08,5,Excellent
222342,102222,14905,2026-04-28,1,Average
222343,105878,13077,2025-04-01,4,Poor quality
222344,115861,12547,2024-11-13,5,Very good
222345,100851,12315,2025-08-05,5,Good
222346,116217,12953,2024-02-12,4,Could be better
222347,102646,13770,2025-09-11,5,Excellent
222348,112541,10432,2025-12-20,4,Could be better
222349,114528,12771,2025-08-26,4,Poor quality
222350,101299,12803,2026-01-06,3,Very good
222351,90020,10942,2024-02-25,4,Average
222352,107339,14676,2024-12-08,4,Poor quality
222353,95515,11299,2026-01-08,5,Poor quality
222354,105326,10791,2024-05-18,4,Very good
222355,92218,11985,2025-12-29,3,Excellent
222356,105089,14752,2025-10-08,3,Good
222357,110132,13540,2024-10-23,5,Could be better
222358,101006,11371,2024-12-12,5,Good
222359,96276,10114,2025-03-31,3,Excellent
222360,97255,10349,2025-09-03,4,Average
222361,92349,14809,2025-07-22,4,Could be better
222362,98729,10598,2025-02-13,1,Very good
222363,90800,13582,2024-04-28,5,Excellent
222364,92282,12714,2025-09-17,5,Could be better
222365,94874,11008,2025-06-06,5,Average
222366,92006,13408,2024-07-17,3,Poor quality
222367,109323,14515,2024-06-16,5,Excellent
222368,99103,14913,2024-02-04,5,Poor quality
222369,120879,11154,2026-02-04,2,Could be better
222370,94199,11318,2024-04-17,3,Excellent
222371,106149,13437,2024-03-24,5,Very good
222372,120441,10068,2026-01-08,5,Average
222373,116412,10745,2025-10-17,4,Good
222374,94187,14242,2024-07-12,4,Very good
222375,117416,10814,2024-04-15,5,Very good
222376,108971,10884,2025-10-28,5,Very good
222377,107264,14551,2026-02-12,4,Good
222378,100214,11484,2025-03-26,5,Poor quality
222379,109254,14132,2026-07-20,5,Could be better
222380,116990,12080,2024-03-11,5,Excellent
222381,109744,14448,2025-11-24,5,Very good
222382,105176,10928,2025-05-02,2,Average
222383,96905,13789,2026-08-10,5,Average
222384,90300,14668,2024-05-20,5,Very good
222385,117140,12479,2026-08-24,4,Poor quality
222386,102557,12551,2024-05-30,5,Good
222387,99527,13434,2024-01-06,5,Could be better
222388,93241,10189,2026-07-18,5,Very good
222389,100129,14693,2025-12-09,4,Excellent
222390,117427,11733,2024-09-19,3,Very good
222391,90907,12075,2025-11-03,5,Excellent
222392,95499,10653,2026-05-18,3,Average
222393,91473,14074,2025-08-25,5,Could be better
222394,100114,12313,2024-03-27,4,Poor quality
222395,97875,13295,2024-12-12,5,Average
222396,102218,14534,2024-02-23,5,Could be better
222397,106600,10713,2024-11-05,4,Very good
222398,110736,12142,2026-05-10,4,Excellent
222399,106766,13173,2024-03-19,5,Good
222400,116611,11105,2025-07-27,5,Good
222401,98902,13992,2025-12-07,3,Poor quality
222402,111174,13398,2026-07-22,1,Good
222403,103118,11972,2026-07-25,3,Average
222404,113212,12299,2024-06-21,5,Average
222405,90435,12610,2025-03-25,5,Very good
222406,106313,12638,2024-04-12,3,Very good
222407,103002,12648,2025-09-27,2,Could be better
222408,98443,10582,2025-12-27,2,Very good
222409,105292,11261,2025-05-28,1,Average
222410,105267,14619,2025-09-01,3,Poor quality
222411,91979,11622,2025-04-22,4,Good
222412,102297,10676,2025-05-15,4,Poor quality
222413,90852,12109,2026-04-02,4,Very good
222414,110425,11085,2025-04-08,4,Very good
222415,101438,10864,2025-11-09,5,Average
222416,118141,14071,2026-02-16,5,Could be better
222417,116913,13518,2024-03-30,5,Very good
222418,116676,14391,2025-10-09,5,Good
222419,100365,14980,2025-01-18,4,Average
222420,101888,14103,2025-01-05,4,Excellent
222421,113841,11207,2024-04-22,4,Average
222422,103521,14711,2025-01-22,4,Good
222423,93751,13026,2024-03-15,5,Average
222424,96588,12179,2025-04-01,1,Could be better
222425,99886,12425,2024-11-06,3,NULL
222426,106448,12960,2026-07-22,4,Good
222427,112998,11047,2024-07-23,4,Average
222428,107575,12661,2024-02-24,1,Average
222429,120630,10488,2024-10-22,4,Average
222430,105430,10160,2026-07-16,4,Poor quality
222431,90476,11603,2024-04-12,4,Very good
222432,117352,11252,2025-11-14,1,Poor quality
222433,91514,11751,2025-11-29,5,Could be better
222434,105683,14265,2024-06-29,1,Good
222435,92040,12188,2026-02-13,4,Excellent
222436,120598,11090,2026-03-08,3,Very good
222437,108885,10062,2026-04-11,5,Could be better
222438,97819,11170,2026-08-20,2,Could be better
222439,120386,12938,2024-01-05,5,Good
222440,92596,13542,2025-08-17,3,Average
222441,93603,14224,2025-12-25,5,Good
222442,102946,10243,2025-03-03,1,Average
222443,93253,12106,2025-03-16,3,Average
222444,102333,14206,2026-06-08,4,Very good
222445,116170,10982,2024-01-10,5,Poor quality
222446,104722,12931,2025-10-01,4,Excellent
222447,118464,10433,2024-12-17,5,Could be better
222448,108417,12024,2024-02-25,5,Average
222449,98682,12832,2026-07-21,5,Average
222450,98161,11741,2025-08-07,4,Could be better
222451,98517,13871,2025-03-25,5,Very good
222452,118087,11591,2025-04-09,3,Could be better
222453,116072,13666,2025-12-13,5,Good
222454,109663,12774,2025-07-14,4,Poor quality
222455,96735,14940,2024-05-19,3,Good
222456,106078,12211,2024-08-09,2,Average
222457,104164,11521,2024-11-20,3,Good
222458,115402,14444,2024-10-25,3,Poor quality
222459,120286,10103,2024-04-13,4,Very good
222460,109639,10558,2024-05-17,5,Excellent
222461,111298,14147,2024-02-09,5,Could be better
222462,120700,14287,2026-02-05,4,Excellent
222463,116116,14399,2024-02-08,4,Excellent
222464,102740,11909,2024-05-28,5,Good
222465,101352,14086,2024-07-14,5,Very good
222466,113141,14938,2025-04-13,5,Poor quality
222467,107576,12661,2024-06-28,5,Excellent
222468,91251,10178,2025-04-08,3,Excellent
222469,99853,12050,2024-08-11,2,Good
222470,96694,12517,2024-09-10,4,Poor quality
222471,116521,13093,2025-03-14,5,Very good
222472,98106,11742,2026-04-20,4,Excellent
222473,109510,10658,2025-11-15,3,Excellent
222474,120701,12460,2024-08-03,4,Very good
222475,115718,12088,2024-09-25,5,Very good
222476,97268,13263,2025-12-03,4,Excellent
222477,113200,13615,2025-03-08,3,Poor quality
222478,114881,13478,2025-06-11,5,Excellent
222479,98085,12340,2024-05-05,5,Could be better
222480,116065,14380,2026-02-02,2,Could be better
222481,104607,14480,2024-07-18,3,Could be better
222482,108210,10522,2024-02-28,4,Average
222483,90845,10203,2025-10-22,3,Very good
222484,107546,14661,2026-03-22,5,Excellent
222485,118538,13470,2024-05-05,5,Poor quality
222486,109405,13279,2026-06-16,5,Excellent
222487,119162,13025,2025-04-05,5,Good
222488,94343,13171,2025-08-04,4,Excellent
222489,102626,14150,2025-02-16,5,Could be better
222490,110745,12541,2024-09-09,2,Very good
222491,118346,13000,2025-02-25,4,Average
222492,118444,12630,2024-08-08,5,Poor quality
222493,102062,11754,2026-07-20,5,Very good
222494,101338,10184,2024-01-28,4,Very good
222495,113759,13775,2025-07-06,5,Good
222496,95501,14702,2025-04-16,4,Very good
222497,117271,12428,2026-01-17,4,Good
222498,100268,14042,2025-02-03,5,Excellent
222499,97679,11504,2025-09-27,5,Good
222500,116540,11014,2026-03-22,4,Average
222501,90576,12397,2026-03-08,4,Very good
222502,98465,14286,2026-03-11,3,Poor quality
222503,112584,14866,2024-05-01,1,Average
222504,96817,13338,2025-05-20,4,Poor quality
222505,96514,14740,2025-12-23,5,Poor quality
222506,93120,11010,2025-06-25,5,Poor quality
222507,99773,10118,2026-06-10,5,Good
222508,96575,12372,2025-04-01,3,Good
222509,106151,12774,2025-03-18,4,Poor quality
222510,119941,10936,2026-08-09,4,Poor quality
222511,95107,11478,2024-01-11,3,Average
222512,108691,14449,2026-08-09,4,Very good
222513,106450,10342,2025-09-18,5,Good
222514,112667,12661,2026-03-22,5,Could be better
222515,96037,14430,2026-04-11,5,Excellent
222516,99549,14789,2024-01-06,4,Could be better
222517,91206,10053,2025-02-12,4,Very good
222518,115112,12647,2024-03-17,5,Excellent
222519,97073,12599,2025-04-13,3,Average
222520,93059,13750,2025-11-08,5,Average
222521,101985,11627,2025-10-28,3,Could be better
222522,117490,13388,2024-04-09,3,Very good
222523,91315,14183,2024-05-29,4,Average
222524,119748,14482,2024-11-16,5,Good
222525,97662,11502,2025-05-27,4,Excellent
222526,92954,12365,2026-05-29,5,Excellent
222527,90039,13692,2026-05-30,3,Good
222528,118969,11097,2024-01-01,2,Very good
222529,106566,13364,2025-12-23,4,Excellent
222530,95154,12700,2025-02-22,3,Very good
222531,114729,10725,2026-03-27,3,Very good
222532,99965,14261,2026-08-12,5,Good
222533,113893,12248,2024-05-19,1,Average
222534,117004,10135,2024-02-11,3,Very good
222535,108777,13614,2026-03-20,5,Average
222536,98075,10556,2025-02-01,4,Excellent
222537,120209,14001,2026-07-29,4,Average
222538,111843,12899,2024-11-28,5,Average
222539,103152,12658,2024-08-10,5,Average
222540,106882,10443,2025-03-18,5,Very good
222541,112488,11094,2025-03-07,5,Average
222542,106004,13693,2024-07-10,2,Good
222543,103000,12648,2026-02-13,5,Average
222544,119361,11919,2024-12-13,3,Could be better
222545,119119,14974,2024-03-31,5,Could be better
222546,106008,11739,2024-10-18,4,Excellent
222547,106805,10780,2025-02-12,5,Could be better
222548,97340,14967,2024-10-02,5,Could be better
222549,100023,13721,2026-07-01,4,Could be better
222550,102282,13069,2026-05-25,4,Average
222551,107023,14525,2024-09-08,3,Could be better
222552,94364,11525,2024-12-09,5,Average
222553,101383,11678,2024-06-21,5,Average
222554,91556,10137,2024-11-23,4,Good
222555,109873,12786,2025-11-15,3,Excellent
222556,118337,12665,2026-01-08,3,Good
222557,90789,10500,2024-08-21,4,Poor quality
222558,113733,14862,2025-06-16,5,Could be better
222559,94491,10240,2024-10-31,5,Could be better
222560,95984,14528,2026-04-09,1,Very good
222561,110099,13987,2026-08-11,5,Very good
222562,102324,13587,2025-01-01,4,Excellent
222563,93250,11700,2024-09-07,4,Poor quality
222564,99385,11364,2026-02-21,5,Poor quality
222565,104871,11753,2026-04-17,3,Good
222566,112858,10220,2025-08-24,5,Poor quality
222567,105425,11590,2026-01-16,4,Average
222568,117509,10509,2024-08-12,5,Good
222569,110043,14094,2026-02-28,5,Average
222570,90561,14905,2025-06-04,2,Good
222571,99208,11163,2026-07-13,4,Very good
222572,116616,10615,2025-01-07,3,Poor quality
222573,103618,11507,2025-04-06,5,Poor quality
222574,99545,10199,2024-12-21,3,Good
222575,119400,11631,2025-01-07,3,Very good
222576,113788,14803,2025-12-01,4,Excellent
222577,95715,10628,2024-10-22,4,Could be better
222578,95193,13619,2024-08-20,4,Very good
222579,101693,11332,2026-03-18,3,Poor quality
222580,99525,12240,2025-08-08,2,Very good
222581,98507,14794,2025-03-10,4,Very good
222582,103998,13220,2024-02-13,3,Good
222583,100470,10356,2024-10-11,4,Average
222584,117053,13114,2026-03-11,5,Very good
222585,101138,13182,2025-06-06,1,Poor quality
222586,98599,10673,2026-03-21,4,Could be better
222587,119484,12988,2026-07-06,5,Poor quality
222588,107571,13741,2025-07-25,1,Very good
222589,110270,11700,2025-10-16,5,Poor quality
222590,111345,10420,2024-06-01,5,Could be better
222591,119585,12751,2024-03-12,3,Average
222592,113004,11100,2026-03-26,4,Excellent
222593,120113,12968,2025-11-20,4,Average
222594,107556,12398,2026-04-17,5,Very good
222595,112078,13489,2024-03-29,4,Could be better
222596,118379,13725,2026-03-11,3,Poor quality
222597,101892,10207,2025-09-10,4,Average
222598,94402,12477,2026-08-20,4,Could be better
222599,92326,14439,2026-02-02,4,Good
222600,95703,12752,2024-08-25,4,Very good
222601,97463,13190,2025-08-10,5,Excellent
222602,113832,14392,2024-01-14,5,Poor quality
222603,117656,12776,2024-02-24,4,Could be better
222604,98227,12297,2026-06-27,4,Could be better
222605,91320,14637,2024-05-31,5,Average
222606,107711,11463,2025-02-27,1,Excellent
222607,97920,11323,2024-05-22,4,Average
222608,92612,13915,2025-05-20,4,Very good
222609,102939,11207,2025-11-05,4,Excellent
222610,119486,13818,2024-02-15,5,Very good
222611,93286,11475,2025-07-30,4,Poor quality
222612,106444,11832,2025-01-07,4,Average
222613,100878,13229,2024-06-02,2,Could be better
222614,107868,11401,2025-11-12,5,Excellent
222615,103543,14211,2026-03-20,5,Poor quality
222616,95031,11802,2024-02-16,5,Very good
222617,108241,10028,2024-01-14,4,Poor quality
222618,100729,13158,2025-05-24,5,Very good
222619,115864,12067,2026-01-25,3,Poor quality
222620,104045,12579,2026-08-23,1,Excellent
222621,114981,13077,2026-08-27,1,Excellent
222622,92403,12085,2024-10-01,5,Good
222623,117615,12425,2025-01-29,4,Very good
222624,104271,13853,2024-04-03,3,Could be better
222625,112790,11192,2024-06-10,4,Very good
222626,114968,14044,2025-07-06,3,Poor quality
222627,96705,14188,2025-12-18,5,Good
222628,93969,11647,2024-03-23,5,Excellent
222629,112695,10802,2025-11-30,4,Could be better
222630,118244,11730,2024-11-30,4,Could be better
222631,117009,12712,2024-10-21,2,Good
222632,103574,12511,2025-10-23,2,Excellent
222633,111343,14843,2025-01-12,5,Poor quality
222634,98284,12157,2025-02-23,3,Average
222635,104207,13639,2026-05-25,4,Poor quality
222636,94339,10166,2024-08-17,3,Excellent
222637,117580,13111,2025-10-08,5,Good
222638,115631,13742,2026-07-01,3,Good
222639,119156,10164,2024-07-31,4,Very good
222640,100453,14938,2024-05-09,4,Excellent
222641,111590,14671,2026-02-16,1,Poor quality
222642,106125,10453,2025-08-20,5,Could be better
222643,98570,13543,2025-11-06,5,Very good
222644,111899,13694,2026-05-09,5,Average
222645,105987,10953,2025-11-23,2,Could be better
222646,95554,10062,2025-11-05,4,Good
222647,98782,11201,2024-04-25,5,Good
222648,104100,11251,2026-02-20,5,Very good
222649,95376,13728,2025-11-18,2,Excellent
222650,97209,11769,2024-09-22,4,Good
222651,98502,14545,2025-04-29,3,Good
222652,113084,10384,2024-03-12,5,Average
222653,120642,12733,2025-06-28,3,Could be better
222654,96404,13493,2026-07-25,4,Average
222655,102889,10845,2025-08-05,3,Average
222656,104451,14401,2025-11-06,3,Good
222657,104935,14436,2026-03-03,3,Very good
222658,113052,11521,2025-02-12,4,Excellent
222659,115058,14985,2025-04-20,4,Very good
222660,109661,14783,2026-01-21,2,Average
222661,118161,14479,2026-04-24,4,Poor quality
222662,115460,12902,2025-01-27,4,Excellent
222663,120530,11472,2024-08-21,4,NULL
222664,111386,10730,2024-06-12,4,Could be better
222665,90153,11793,2024-06-12,5,Good
222666,103159,14009,2024-11-24,4,Good
222667,118550,14425,2026-01-19,2,NULL
222668,115521,14545,2024-08-13,5,Very good
222669,119543,14842,2024-02-18,3,Average
222670,93355,10827,2025-02-26,4,Very good
222671,106682,13985,2025-01-30,4,Could be better
222672,120721,13614,2025-08-15,3,Could be better
222673,113303,13239,2025-10-31,4,Poor quality
222674,92610,10110,2026-03-20,1,Average
222675,112393,10084,2026-05-17,5,Excellent
222676,95830,11694,2025-07-18,5,Very good
222677,114313,12637,2026-06-12,2,Could be better
222678,90625,14533,2025-01-13,3,Very good
222679,98220,11057,2024-07-20,3,Could be better
222680,91830,13146,2024-04-27,3,Average
222681,91226,11824,2024-09-12,2,Very good
222682,116052,14561,2025-04-07,5,Could be better
222683,102361,11353,2026-06-25,3,Good
222684,92290,12064,2026-03-03,3,Good
222685,110538,11888,2024-03-11,5,Could be better
222686,107331,13845,2025-07-29,5,Very good
222687,96961,13160,2025-12-15,5,Good
222688,111937,13096,2026-01-28,5,Could be better
222689,101618,11487,2025-10-10,5,Average
222690,112968,10341,2026-03-26,4,Good
222691,92389,13123,2025-07-11,5,Good
222692,109432,10213,2026-01-23,4,Good
222693,104899,10244,2025-07-05,5,Excellent
222694,94416,12125,2024-06-26,5,Poor quality
222695,112706,14202,2026-01-31,4,Average
222696,117412,14974,2024-08-07,5,Average
222697,104952,13196,2024-12-25,4,Excellent
222698,101141,13454,2024-04-25,5,Good
222699,101865,12449,2024-09-30,2,Could be better
222700,93893,10498,2024-08-17,4,Average
222701,94076,14197,2024-12-01,3,Could be better
