order_id,customer_id,order_date,order_status,sales_channel,coupon_code
56169,13053,2024-03-09,Delivered,Mobile App,SAVE10
56170,14147,2024-02-17,Delivered,Mobile App,NONE
56171,14621,2025-07-18,Delivered,Website,NONE
56172,12566,2025-01-17,Delivered,Website,NONE
56173,10897,2024-06-11,Delivered,Mobile App,NONE
56174,12240,2026-01-17,Delivered,Mobile App,WELCOME5
56175,13434,2025-12-27,Delivered,Mobile App,WELCOME5
56176,10167,2024-04-15,Delivered,Mobile App,NONE
56177,14731,2024-06-27,Delivered,Mobile App,NONE
56178,11756,2026-01-28,Delivered,Website,NONE
56179,13299,2025-04-08,Delivered,Website,NONE
56180,14907,2024-10-26,Delivered,Mobile App,FEST15
56181,14327,2025-05-28,Delivered,Website,SAVE10
56182,13706,2024-12-08,Delivered,Marketplace,NONE
56183,11494,2024-03-31,Delivered,Mobile App,NONE
56184,12624,2025-09-19,Delivered,Mobile App,NONE
56185,12508,2025-11-06,Delivered,Marketplace,NONE
56186,14312,2024-03-16,Processing,Mobile App,NONE
56187,10199,2024-08-29,Delivered,Website,NONE
56188,10116,2025-08-28,Processing,Website,NONE
56189,10591,2026-01-04,Delivered,Website,NONE
56190,14789,2026-06-05,Shipped,Website,NONE
56191,12703,2025-08-08,Delivered,Website,NONE
56192,13499,2024-03-31,Delivered,Website,BIG20
56193,10473,2024-12-08,Delivered,Mobile App,SAVE10
56194,10067,2024-09-02,Delivered,Mobile App,SAVE10
56195,13252,2026-08-15,Delivered,Website,NONE
56196,13528,2024-01-14,Delivered,Website,NONE
56197,12136,2024-12-30,Delivered,Mobile App,NONE
56198,10416,2025-05-17,Delivered,Mobile App,NONE
56199,12449,2024-10-17,Shipped,Website,NONE
56200,13198,2025-12-10,Delivered,Website,FEST15
56201,11068,2024-05-07,Delivered,Website,NONE
56202,11505,2026-06-17,Delivered,Mobile App,FEST15
56203,13734,2025-01-23,Delivered,Website,NONE
56204,11061,2024-12-22,Delivered,Marketplace,NONE
56205,10496,2026-06-14,Delivered,Marketplace,SAVE10
56206,13141,2024-05-24,Delivered,Mobile App,SAVE10
56207,10116,2025-03-30,Shipped,Marketplace,BIG20
56208,12171,2024-01-29,Shipped,Website,NONE
56209,12848,2025-05-11,Cancelled,Mobile App,NONE
56210,10323,2024-11-11,Delivered,Mobile App,FEST15
56211,13267,2025-12-19,Delivered,Website,NONE
56212,14112,2025-05-11,Delivered,Mobile App,NONE
56213,14868,2025-08-29,Delivered,Marketplace,WELCOME5
56214,11331,2026-05-23,Delivered,Mobile App,NONE
56215,11636,2026-07-10,Shipped,Website,NONE
56216,13092,2024-07-28,Cancelled,Website,NONE
56217,12997,2025-05-01,Delivered,Website,BIG20
56218,13047,2026-01-27,Processing,Website,WELCOME5
56219,11574,2024-05-03,Delivered,Marketplace,FEST15
56220,10281,2025-04-11,Delivered,Website,NONE
56221,10125,2025-06-24,Delivered,Marketplace,NONE
56222,14987,2026-04-21,Delivered,Mobile App,NONE
56223,12032,2024-03-26,Delivered,Mobile App,WELCOME5
56224,12239,2026-04-17,Delivered,Mobile App,WELCOME5
56225,13131,2024-08-18,Delivered,Website,FEST15
56226,11027,2026-04-11,Delivered,Mobile App,SAVE10
56227,11910,2025-09-27,Delivered,Website,NONE
56228,12184,2025-01-24,Delivered,Website,NONE
56229,10475,2024-05-09,Delivered,Mobile App,WELCOME5
56230,13016,2024-12-01,Cancelled,Website,NONE
56231,10969,2025-12-18,Shipped,Mobile App,NONE
56232,10016,2024-07-20,Cancelled,Website,NONE
56233,13105,2025-10-11,Delivered,Website,NONE
56234,11501,2024-08-09,Delivered,Website,NONE
56235,13590,2024-03-19,Shipped,Website,NONE
56236,12682,2025-08-20,Processing,Mobile App,NONE
56237,10146,2026-02-27,Delivered,Website,FEST15
56238,13473,2026-07-22,Cancelled,Mobile App,BIG20
56239,10204,2025-05-01,Delivered,Website,NONE
56240,11567,2025-08-10,Shipped,Website,SAVE10
56241,13431,2025-10-22,Delivered,Mobile App,
56242,12020,2025-02-03,Delivered,Website,NONE
56243,11925,2024-02-05,Delivered,Website,FEST15
56244,11107,2024-08-23,Delivered,Website,FEST15
56245,12220,2025-01-02,Delivered,Website,NONE
56246,11466,2025-09-24,Delivered,Mobile App,WELCOME5
56247,14731,2024-10-22,Delivered,Mobile App,NONE
56248,13437,2024-07-23,Delivered,Website,NONE
56249,14545,2026-05-28,Delivered,Website,NONE
56250,11687,2024-03-31,Delivered,Mobile App,SAVE10
56251,14751,2026-02-03,Delivered,Website,NONE
56252,11399,2024-03-31,Delivered,Mobile App,NONE
56253,11546,2024-11-06,Delivered,Marketplace,NONE
56254,11493,2026-04-04,Processing,Mobile App,NONE
56255,12948,2026-03-27,Processing,Website,SAVE10
56256,13064,2025-01-05,Delivered,Website,SAVE10
56257,10325,2024-01-18,Delivered,Website,NONE
56258,12805,2026-07-01,Shipped,Website,FEST15
56259,14765,2026-05-11,Delivered,Mobile App,NONE
56260,12035,2025-04-26,Delivered,Website,SAVE10
56261,13499,2024-01-28,Cancelled,Mobile App,SAVE10
56262,13162,2025-11-01,Shipped,Mobile App,NONE
56263,14900,2026-01-29,Processing,Website,WELCOME5
56264,13214,2026-03-13,Delivered,Website,NONE
56265,12355,2025-12-09,Delivered,Website,FEST15
56266,10066,2026-04-28,Shipped,Mobile App,NONE
56267,14020,2025-05-10,Delivered,Website,NONE
56268,11696,2024-06-06,Shipped,Website,NONE
56269,14625,2025-10-30,Delivered,Marketplace,NONE
56270,11222,2024-07-29,Processing,Website,SAVE10
56271,12187,2025-09-03,Delivered,Mobile App,SAVE10
56272,14146,2024-05-25,Delivered,Website,NONE
56273,10759,2024-02-08,Processing,Website,NONE
56274,11378,2025-03-08,Delivered,Marketplace,NONE
56275,13960,2025-07-28,Delivered,Mobile App,WELCOME5
56276,11587,2024-05-30,Cancelled,Mobile App,WELCOME5
56277,14789,2026-01-31,Delivered,Mobile App,NONE
56278,12689,2025-09-23,Delivered,Mobile App,WELCOME5
56279,14127,2026-02-15,Delivered,Website,NONE
56280,12737,2024-12-17,Shipped,Website,NONE
56281,10226,2025-10-01,Delivered,Marketplace,FEST15
56282,14055,2026-07-24,Delivered,Mobile App,NONE
56283,12099,2024-06-25,Processing,Marketplace,NONE
56284,11940,2026-03-03,Delivered,Mobile App,FEST15
56285,13682,2025-09-02,Shipped,Mobile App,FEST15
56286,11406,2025-12-03,Shipped,Mobile App,NONE
56287,12141,2025-08-29,Delivered,Marketplace,NONE
56288,13042,2025-10-30,Delivered,Mobile App,WELCOME5
56289,12967,2026-01-26,Shipped,Website,NONE
56290,13642,2024-02-08,Delivered,Website,NONE
56291,10412,2024-01-31,Delivered,Website,NONE
56292,14963,2024-03-22,Delivered,Website,NONE
56293,13041,2026-06-20,Delivered,Website,NONE
56294,13092,2025-02-23,Delivered,Website,NONE
56295,14414,2026-08-19,Delivered,Website,NONE
56296,12454,2026-06-06,Delivered,Website,BIG20
56297,10152,2024-11-30,Delivered,Mobile App,WELCOME5
56298,10666,2024-04-01,Delivered,Website,NONE
56299,14738,2026-03-28,Delivered,Mobile App,FEST15
56300,14935,2025-02-11,Processing,Marketplace,SAVE10
56301,10420,2024-10-15,Shipped,Website,NONE
56302,13425,2026-02-09,Delivered,Website,FEST15
56303,13304,2025-04-12,Delivered,Mobile App,NONE
56304,10826,2024-11-06,Processing,Mobile App,NONE
56305,13937,2025-01-19,Shipped,Website,NONE
56306,12299,2026-06-20,Processing,Website,FEST15
56307,11153,2024-10-20,Delivered,Marketplace,SAVE10
56308,12802,2026-06-25,Delivered,Mobile App,WELCOME5
56309,14526,2025-07-25,Delivered,Marketplace,NONE
56310,11085,2024-02-25,Delivered,Mobile App,NONE
56311,13095,2024-04-19,Delivered,Website,SAVE10
56312,13663,2025-08-20,Delivered,Mobile App,NONE
56313,13127,2024-05-12,Processing,Marketplace,FEST15
56314,13252,2024-05-21,Delivered,Website,FEST15
56315,13629,2025-03-25,Delivered,Website,NONE
56316,11169,2025-03-03,Delivered,Website,WELCOME5
56317,10509,2026-07-02,Delivered,Marketplace,NONE
56318,14949,2026-05-20,Delivered,Marketplace,NONE
56319,11599,2026-06-21,Delivered,Mobile App,NONE
56320,14744,2024-03-12,Delivered,Mobile App,BIG20
56321,11343,2026-02-18,Delivered,Website,SAVE10
56322,11328,2026-06-28,Delivered,Mobile App,SAVE10
56323,10125,2025-08-16,Delivered,Mobile App,NONE
56324,12210,2026-08-22,Delivered,Website,FEST15
56325,14725,2026-02-17,Delivered,Website,SAVE10
56326,14474,2025-10-12,Cancelled,Mobile App,NONE
56327,11524,2025-01-28,Delivered,Marketplace,SAVE10
56328,12032,2024-12-11,Delivered,Marketplace,NONE
56329,13348,2025-01-18,Delivered,Website,NONE
56330,14775,2024-08-31,Delivered,Website,NONE
56331,13021,2025-07-15,Delivered,Mobile App,NONE
56332,11003,2025-02-23,Delivered,Website,BIG20
56333,11781,2024-10-15,Shipped,Mobile App,NONE
56334,13621,2024-06-23,Delivered,Mobile App,NONE
56335,10118,2025-05-15,Shipped,Website,NONE
56336,12998,2024-01-20,Delivered,Mobile App,NONE
56337,13846,2024-12-28,Shipped,Mobile App,NONE
56338,11731,2024-03-01,Delivered,Marketplace,SAVE10
56339,12695,2024-11-21,Delivered,Mobile App,NONE
56340,13589,2025-10-05,Delivered,Website,NONE
56341,12976,2025-09-10,Delivered,Website,WELCOME5
56342,10122,2024-01-21,Delivered, marketplace,NONE
56343,12928,2025-11-17,Delivered,Website,NONE
56344,11155,2024-10-19,Delivered,Mobile App,NONE
56345,13700,2025-04-06,Delivered,Mobile App,FEST15
56346,11307,2025-10-18,Delivered,Mobile App,NONE
56347,14891,2024-02-05,Delivered,Marketplace,WELCOME5
56348,10588,2024-06-18,Shipped,Mobile App,NONE
56349,14454,2024-06-09,Delivered,Website,NONE
56350,10170,2024-11-18,Delivered,Website,NONE
56351,13415,2024-01-16,Cancelled,Website,BIG20
56352,11765,2024-01-31,Delivered,Website,NONE
56353,10977,2025-05-11,Delivered,Marketplace,NONE
56354,11092,2024-04-19,Processing,Marketplace,NONE
56355,10193,2025-02-26,Delivered,Mobile App,NONE
56356,10665,2024-08-07,Delivered,Website,NONE
56357,11961,2026-08-23,Delivered,Website,NONE
56358,10787,2024-05-02,Delivered,Website,NONE
56359,14841,2025-04-10,Shipped,Website,NONE
56360,14132,2025-04-02,Delivered,Mobile App,NONE
56361,12362,2025-12-17,Shipped,Marketplace,NONE
56362,10475,2024-05-03,Delivered,Website,NONE
56363,14931,2026-07-24,Delivered,Marketplace,NONE
56364,13625,2024-10-23,Delivered,Marketplace,SAVE10
56365,10917,2024-02-03,Delivered,Marketplace,NONE
56366,10270,2025-12-02,Shipped,Website,SAVE10
56367,13099,2025-06-10,Delivered,Website,SAVE10
56368,10204,2025-09-26,Delivered,Website,FEST15
56369,13072,2026-06-03,Delivered,Mobile App,SAVE10
56370,12212,2025-01-06,Delivered,Website,NONE
56371,14403,2026-05-30,Delivered,Website,WELCOME5
56372,11910,2026-06-22,Delivered,Marketplace,FEST15
56373,12240,2025-06-15,Cancelled,Website,WELCOME5
56374,12729,2026-02-02,Delivered,Website,NONE
56375,14916,2024-02-02,Delivered,Website,SAVE10
56376,13514,2025-08-11,Delivered,Mobile App,BIG20
56377,13347,2024-03-19,Delivered,Mobile App,BIG20
56378,11550,2025-02-27,Delivered,Website,NONE
56379,12417,2025-12-28,Cancelled,Website,WELCOME5
56380,10973,2024-02-28,Delivered,Website,NONE
56381,11959,2025-01-29,Delivered,Mobile App,NONE
56382,14111,2025-02-04,Delivered,Mobile App,BIG20
56383,10498,2024-08-19,Delivered,Website,NONE
56384,10827,2025-06-12,Shipped,Mobile App,NONE
56385,12930,2026-02-22,Delivered,Website,WELCOME5
56386,13993,2026-08-19,Delivered,Mobile App,FEST15
56387,14876,2026-05-29,Delivered,Website,NONE
56388,12936,2026-07-12,Processing,Mobile App,FEST15
56389,13285,2024-07-16,Delivered,Mobile App,NONE
56390,11447,2024-04-18,Shipped,Mobile App,SAVE10
56391,12050,2024-06-26,Delivered,Website,NONE
56392,11572,2026-08-07,Delivered,Website,SAVE10
56393,10546,2024-07-30,Delivered,Mobile App,NONE
56394,11854,2026-01-01,Delivered,Website,FEST15
56395,11088,2025-01-28,Delivered,Marketplace,SAVE10
56396,12956,2025-10-23,Delivered,Website,FEST15
56397,13769,2025-12-31,Delivered,Mobile App,SAVE10
56398,14899,2026-05-26,Delivered,Mobile App,FEST15
56399,14401,2024-03-25,Delivered,Website,BIG20
56400,11592,2024-11-11,Delivered,Website,NONE
56401,14693,2024-04-24,Delivered,Website,FEST15
56402,14710,2025-01-22,Delivered,Website,NONE
56403,12518,2024-12-19,Delivered,Website,BIG20
56404,11026,2026-04-24,Delivered,Website,WELCOME5
56405,13888,2025-11-13,Delivered,Mobile App,NONE
56406,10565,2024-04-10,Processing,Mobile App,FEST15
56407,11806,2025-03-08,Shipped,Mobile App,SAVE10
56408,12661,2025-11-18,Delivered,Website,NONE
56409,14319,2025-12-19,Delivered,Website,NONE
56410,14883,2026-02-24,Delivered,Marketplace,SAVE10
56411,14090,2024-08-05,Delivered,Marketplace,NONE
56412,12425,2026-05-08,Delivered,Marketplace,WELCOME5
56413,10425,2026-05-26,Delivered,Mobile App,NONE
56414,14000,2024-07-31,Processing,Mobile App,NONE
56415,14284,2025-10-02,Delivered,Mobile App,NONE
56416,12363,2025-10-20,Delivered,Mobile App,NONE
56417,12771,2026-05-03,Delivered,Website,NONE
56418,14251,2024-03-24,Delivered,Website,BIG20
56419,10661,2024-08-13,Delivered,Website,NONE
56420,14064,2026-04-15,Delivered,Mobile App,FEST15
56421,12564,2024-02-04,Delivered,Website,NONE
56422,13431,2025-04-12,Processing,Website,NONE
56423,10953,2024-10-11,Delivered,Website,SAVE10
56424,13078,2025-08-28,Shipped,Marketplace,NONE
56425,11342,2025-04-03,Delivered,Mobile App,BIG20
56426,12591,2026-04-05,Delivered,Website,NONE
56427,12625,2024-03-16,Shipped,Website,NONE
56428,14784,2025-05-05,Delivered,Mobile App,BIG20
56429,13351,2025-05-18,Shipped,Mobile App,NONE
56430,12787,2025-05-08,Delivered,Website,BIG20
56431,12010,2024-03-16,Delivered,Website,FEST15
56432,11686,2025-03-26,Delivered,Mobile App,NONE
56433,13262,2026-05-04,Delivered,Marketplace,NONE
56434,14412,2025-08-05,Delivered,Website,NONE
56435,12863,2024-04-15,Shipped,Website,BIG20
56436,13301,2025-11-26,Shipped,Mobile App,SAVE10
56437,11640,2026-06-19,Shipped,Mobile App,NONE
56438,12791,2026-02-20,Shipped,Website,SAVE10
56439,12860,2024-03-31,Shipped,Marketplace,WELCOME5
56440,13411,2024-01-29,Delivered,Mobile App,NONE
56441,11582,2024-06-19,Delivered,Mobile App,NONE
56442,11745,2024-12-03,Delivered,Mobile App,FEST15
56443,11797,2026-06-16,Cancelled,Website,WELCOME5
56444,12105,2025-02-23,Delivered,Mobile App,FEST15
56445,11461,2026-07-30,Delivered,Website,SAVE10
56446,10978,2024-04-05,Delivered,Website,NONE
56447,12502,2026-01-08,Shipped,Website,NONE
56448,14276,2025-12-30,Delivered,Marketplace,SAVE10
56449,10159,2026-07-19,Delivered,Mobile App,FEST15
56450,13328,2025-05-22,Delivered,Website,NONE
56451,14083,2025-08-10,Delivered,Mobile App,BIG20
56452,14122,2024-01-02,Delivered,Mobile App,NONE
56453,14264,2026-05-05,Delivered,Website,NONE
56454,11587,2025-09-04,Delivered,Website,SAVE10
56455,10505,2025-11-10,Delivered,Marketplace,BIG20
56456,14978,2024-11-24,Delivered,Mobile App,NONE
56457,13500,2024-03-16,Delivered,Mobile App,NONE
56458,11787,2025-12-06,Delivered,Mobile App,NONE
56459,14261,2025-12-11,Delivered,Marketplace,SAVE10
56460,11769,2024-06-23,Cancelled,Website,NONE
56461,13747,2026-03-10,Cancelled,Website,NONE
56462,14804,2024-01-02,Delivered,Mobile App,NONE
56463,13840,2025-09-25,Delivered,Mobile App,BIG20
56464,13276,2024-03-25,Delivered,Marketplace,NONE
56465,10956,2025-12-30,Delivered,Website,NONE
56466,14668,2025-03-03,Delivered,Mobile App,NONE
56467,12129,2024-11-13,Delivered,Website,NONE
56468,13116,2025-12-26,Cancelled,Website,BIG20
56469,13060,2026-02-18,Delivered,Website,SAVE10
56470,11233,2025-08-08,Delivered,Website,SAVE10
56471,13016,2025-12-12,Delivered,Mobile App,NONE
56472,11954,2024-01-15,Delivered,Website,NONE
56473,11748,2026-03-07,Delivered,Website,NONE
56474,14295,2025-07-27,Delivered,Mobile App,NONE
56475,13610,2024-06-01,Delivered,Website,NONE
56476,12448,2025-04-12,Delivered,Mobile App,NONE
56477,10096,2025-08-31,Cancelled,Website,SAVE10
56478,13545,2026-02-11,Delivered,Website,NONE
56479,13691,2025-05-17,Delivered,Website,BIG20
56480,10833,2024-09-05,Shipped,Mobile App,NONE
56481,13785,2024-09-03,Delivered,Mobile App,NONE
56482,11999,2025-11-28,Delivered,Mobile App,NONE
56483,13664,2026-04-16,Cancelled,Mobile App,SAVE10
56484,14198,2025-09-04,Shipped,Website,FEST15
56485,13502,2026-02-14,Delivered,Website,BIG20
56486,14706,2025-08-27,Delivered,Website,NONE
56487,10382,2025-04-21,Delivered,Website,NONE
56488,11622,2025-01-28,Processing,Website,BIG20
56489,10297,2025-04-19,Delivered,Mobile App,NONE
56490,10863,2024-01-13,Delivered,Mobile App,SAVE10
56491,11869,2025-07-15,Delivered,Website,BIG20
56492,10118,2024-07-01,Delivered,Website,NONE
56493,11981,2026-05-23,Delivered,Marketplace,NONE
56494,10637,2026-03-29,Delivered,Website,FEST15
56495,10567,2025-04-24,Delivered,Mobile App,SAVE10
56496,14179,2025-08-21,Delivered,Mobile App,NONE
56497,13721,2024-02-06,Delivered,Mobile App,BIG20
56498,12279,2025-07-14,Delivered,Website,SAVE10
56499,12837,2026-04-04,Delivered,Marketplace,NONE
56500,11459,2025-05-24,Shipped,Website,NONE
56501,12429,2026-04-14,Shipped,Mobile App,WELCOME5
56502,13879,2024-03-15,Delivered,Mobile App,BIG20
56503,12608,2026-08-03,Processing,Mobile App,NONE
56504,13968,2024-12-03,Delivered,Mobile App,NONE
56505,12424,2024-01-27,Delivered,Mobile App,NONE
56506,11811,2025-08-23,Delivered,Mobile App,NONE
56507,14475,2025-08-19,Delivered,Mobile App,NONE
56508,14507,2024-05-01,Delivered,Mobile App,WELCOME5
56509,11144,2024-12-02,Delivered,Mobile App,NONE
56510,12316,2026-06-12,Delivered,Marketplace,NONE
56511,13863,2024-07-02,Shipped,Marketplace,BIG20
56512,11307,2024-03-11,Delivered,Website,NONE
56513,13745,2026-03-08,Delivered,Marketplace,NONE
56514,14499,2025-10-21,Delivered,Mobile App,NONE
56515,11180,2025-04-28,Delivered,Mobile App,NONE
56516,10765,2024-10-19,Delivered,Mobile App,NONE
56517,14724,2026-04-25,Delivered,Website,NONE
56518,14980,2026-04-17,Delivered,Website,SAVE10
56519,14293,2024-01-01,Delivered,Website,NONE
56520,13067,2026-03-13,Delivered,Marketplace,FEST15
56521,10428,2025-04-03,Delivered,Mobile App,NONE
56522,14577,2024-11-19,Shipped,Website,BIG20
56523,10995,2024-12-03,Shipped,Mobile App,WELCOME5
56524,10895,2025-03-24,Delivered,Mobile App,NONE
56525,13586,2025-07-10,Delivered,Mobile App,WELCOME5
56526,11946,2026-07-19,Cancelled,Website,NONE
56527,14339,2024-01-25,Delivered,Mobile App,NONE
56528,14367,2025-08-12,Processing,Mobile App,NONE
56529,14027,2024-03-04,Shipped,Website,WELCOME5
56530,14186,2024-01-06,Delivered,Mobile App,NONE
56531,12730,2024-10-20,Delivered,Website,NONE
56532,14360,2026-01-23,Processing,Mobile App,FEST15
56533,14577,2024-12-01,Delivered,Mobile App,BIG20
56534,11403,2024-12-16,Delivered,Mobile App,WELCOME5
56535,12127,2026-05-25,Delivered,Website,BIG20
56536,13089,2024-09-24,Delivered,Marketplace,NONE
56537,14297,2026-01-14,Delivered,Marketplace,NONE
56538,11948,2026-03-18,Delivered,Mobile App,NONE
56539,11301,2025-09-20,Shipped,Mobile App,SAVE10
56540,11604,2026-07-27,Delivered,Website,BIG20
56541,13998,2026-08-12,Shipped,Mobile App,BIG20
56542,12601,2024-03-01,Cancelled,Mobile App,SAVE10
56543,11275,2024-06-14,Delivered,Website,FEST15
56544,13576,2025-01-13,Cancelled,Marketplace,WELCOME5
56545,13301,2025-10-08,Delivered,Website,NONE
56546,12593,2024-09-28,Delivered,Marketplace,SAVE10
56547,13099,2025-09-10,Delivered,Marketplace,WELCOME5
56548,11153,2026-05-20,Delivered,Mobile App,NONE
56549,10914,2024-01-07,Processing,Marketplace,NONE
56550,14038,2026-04-21,Delivered,Website,WELCOME5
56551,13401,2025-04-16,Delivered,Website,WELCOME5
56552,14889,2026-05-24,Shipped,Website,FEST15
56553,14695,2025-10-21,Cancelled,Website,NONE
56554,11815,2024-02-11,Processing,Website,NONE
56555,12313,2026-05-25,Delivered,Website,NONE
56556,14247,2024-02-18,Delivered,Website,NONE
56557,10017,2024-08-30,Delivered,Mobile App,NONE
56558,14320,2025-06-18,Delivered,Website,NONE
56559,10839,2026-05-26,Shipped,Mobile App,FEST15
56560,11303,2024-06-10,Delivered,Mobile App,SAVE10
56561,12410,2025-06-06,Processing,Mobile App,NONE
56562,13527,2024-04-19,Delivered,Marketplace,NONE
56563,11770,2024-11-25,Delivered,Mobile App,NONE
56564,14693,2024-09-09,Delivered,Mobile App,NONE
56565,13915,2025-02-19,Delivered,Website,WELCOME5
56566,13700,2025-11-19,Shipped,Website,NONE
56567,13863,2025-11-30,Delivered,Mobile App,NONE
56568,10151,2025-10-13,Shipped,Marketplace,WELCOME5
56569,14115,2024-01-27,Shipped,Mobile App,NONE
56570,13023,2026-01-31,Delivered,Marketplace,NONE
56571,10932,2025-09-19,Delivered,Marketplace,SAVE10
56572,13893,2024-03-01,Delivered,Marketplace,BIG20
56573,10529,2026-07-07,Delivered,Mobile App,BIG20
56574,13091,2026-01-13,Delivered,Marketplace,NONE
56575,12847,2025-11-02,Delivered,Mobile App,NONE
56576,10144,2025-04-20,Processing,Website,NONE
56577,11874,2026-02-09,Shipped,Website,NONE
56578,10601,2024-10-30,Delivered, marketplace,WELCOME5
56579,14733,2025-12-04,Delivered,Website,FEST15
56580,14009,2025-08-14,Delivered,Website,BIG20
56581,14980,2025-08-14,Delivered,Mobile App,NONE
56582,12441,2026-02-14,Delivered,Website,SAVE10
56583,11644,2024-06-17,Delivered,Mobile App,NONE
56584,14790,2024-04-10,Cancelled,Marketplace,NONE
