return_id,order_item_id,return_date,return_reason,return_status,refund_amount_inr
181365,93189,2024-07-28,Changed Mind,Refunded,1146.62
181366,95255,2026-01-17,Wrong Item,Approved,847.94
181367,93577,2024-10-20,Wrong Item,Refunded,2709.12
181368,99804,2026-09-15,Wrong Item,Refunded,1133.7
181369,100591,2025-04-26,Quality Issue,Refunded,1021.05
181370,109598,2024-11-06,Wrong Item,Approved,1014.59
181371,92145,2024-09-03,Quality Issue,Refunded,593.11
181372,116229,2026-01-02,Quality Issue,Refunded,1615.24
181373,105825,2025-09-20,Changed Mind,Approved,1433.44
181374,115198,2024-04-23,Size Issue,Refunded,640.98
181375,96589,2025-04-03,Quality Issue,Approved,434.13
181376,116838,2025-07-21,Quality Issue,Refunded,651.53
181377,102770,2024-01-16,Wrong Item,Refunded,2001.33
181378,106737,2025-08-25,Damaged,Rejected,748.35
181379,104177,2026-02-08,Quality Issue,Refunded,730.45
181380,112855,2025-09-16,Changed Mind,Refunded,1383.64
181381,97354,2025-03-24,Damaged,Approved,1120.76
181382,97609,2025-03-06,Quality Issue,Approved,2941.38
181383,102899,2024-12-31,Damaged,Refunded,10328.99
181384,112850,2026-02-18,Size Issue,Rejected,408.04
181385,119781,2026-05-08,Damaged,Approved,1686.03
181386,99365,2024-11-07,Changed Mind,Approved,1259.63
181387,116073,2026-09-11,Quality Issue,Refunded,570.62
181388,95432,2025-07-20,Damaged,Approved,2476.08
181389,107908,2024-11-30,Size Issue,Approved,829.58
181390,101692,2025-06-15,Wrong Item,Approved,543.82
181391,101703,2025-12-25,Damaged,Refunded,606.2
181392,101128,2025-03-05,Wrong Item,Refunded,2598.3
181393,105609,2024-03-02,Wrong Item,Refunded,1516.7
181394,96345,2025-12-01,Size Issue,Refunded,1573.92
181395,117994,2026-08-04,Quality Issue,Approved,1993.4
181396,120272,2024-07-14,Changed Mind,Approved,901.21
181397,104406,2026-09-04,Quality Issue,Approved,826.61
181398,100928,2025-06-30,Damaged,Refunded,469.89
181399,96695,2026-07-26,Changed Mind,Refunded,1639.41
181400,115709,2024-09-26,Wrong Item,Rejected,1344.98
181401,95590,2025-07-28,Quality Issue,Approved,1055.38
181402,119757,2024-05-03,Size Issue,Refunded,1381.75
181403,113014,2025-12-31,Changed Mind,Approved,856.0
181404,111798,2024-04-08,Wrong Item,Approved,476.79
181405,117496,2026-06-05,Size Issue,Refunded,3226.44
181406,117020,2025-03-15,Wrong Item,Refunded,646.62
181407,112503,2024-07-23,Size Issue,Approved,1245.91
181408,110007,2024-05-12,Quality Issue,Approved,1264.82
181409,99813,2024-02-20,Quality Issue,Approved,1249.78
181410,93561,2025-02-25,Wrong Item,Refunded,3326.72
181411,92621,2024-10-23,Size Issue,Refunded,2308.39
181412,93955,2024-02-11,Damaged,Refunded,6088.23
181413,94617,2024-12-21,Size Issue,Refunded,1462.72
181414,92475,2025-02-08,Size Issue,Refunded,1550.86
181415,104277,2024-02-19,Changed Mind,Approved,1800.05
181416,102463,2024-04-22,Size Issue,Refunded,3718.66
181417,117003,2025-03-06,Quality Issue,Approved,5170.8
181418,90382,2025-06-10,Damaged,Rejected,240.96
181419,93064,2026-02-21,Damaged,Approved,647.79
181420,98437,2025-08-16,Size Issue,Approved,4040.6
181421,114358,2024-08-17,Changed Mind,Approved,2906.41
181422,100810,2025-04-08,Quality Issue,Refunded,885.16
181423,117718,2026-07-16,Wrong Item,Approved,2467.75
181424,98765,2024-04-28,Size Issue,Refunded,1424.07
181425,115219,2025-05-29,Size Issue,Refunded,4758.23
181426,107101,2026-04-04,Quality Issue,Refunded,547.78
181427,118253,2025-05-02,Damaged,Refunded,2375.87
181428,93766,2024-01-16,Damaged,Approved,1095.37
181429,103127,2024-06-27,Size Issue,Refunded,4702.51
181430,110682,2025-03-29,Damaged,Approved,678.96
181431,95873,2024-01-07,Changed Mind,Refunded,973.13
181432,112880,2025-08-24,Wrong Item,Approved,3291.93
181433,107737,2025-08-12,Damaged,Refunded,1403.65
181434,119775,2024-06-18,Damaged,Approved,4364.24
181435,119513,2025-11-11,Damaged,Approved,148.28
181436,110553,2025-01-13,Wrong Item,Refunded,1099.33
181437,94234,2026-08-03,Damaged,Refunded,784.36
181438,92757,2024-09-02,Damaged,Refunded,2355.39
181439,90159,2025-01-27,Size Issue,Approved,1340.14
181440,97121,2024-04-15,Quality Issue,Refunded,443.98
181441,97979,2025-03-19,Quality Issue,Approved,376.35
181442,97915,2024-05-20,Wrong Item,Refunded,1817.46
181443,109366,2024-08-31,Size Issue,Refunded,206.54
181444,106508,2026-07-24,Changed Mind,Refunded,562.84
181445,119375,2025-07-19,Wrong Item,Refunded,1513.4
181446,93690,2024-04-25,Size Issue,Approved,320.37
181447,111447,2025-05-25,Damaged,Approved,2885.49
181448,96318,2025-10-13,Quality Issue,Refunded,850.81
181449,90556,2026-01-05,Quality Issue,Refunded,852.52
181450,105160,2024-02-03,Size Issue,Refunded,2261.6
181451,103084,2025-12-02,Size Issue,Refunded,475.89
181452,109863,2024-12-28,Changed Mind,Refunded,944.61
181453,99290,2025-04-26,Changed Mind,Refunded,853.58
181454,95235,2024-08-08,Wrong Item,Rejected,1828.52
181455,115428,2025-08-30,Size Issue,Refunded,1846.4
181456,103011,2024-07-07,Damaged,Approved,844.33
181457,111462,2026-02-06,Wrong Item,Refunded,914.2
181458,101914,2025-03-31,Changed Mind,Refunded,3984.05
181459,97418,2026-05-28,Damaged,Refunded,1825.81
181460,114033,2024-07-11,Changed Mind,Approved,963.94
181461,96684,2024-04-19,Size Issue,Approved,3686.59
181462,96889,2025-09-23,Quality Issue,Approved,2450.35
181463,100353,2026-01-23,Quality Issue,Approved,9892.5
181464,104028,2024-05-29,Quality Issue,Approved,4330.51
181465,106630,2025-03-20,Changed Mind,Approved,814.16
181466,94765,2024-10-31,Size Issue,Refunded,3338.98
181467,113613,2024-07-04,Changed Mind,Rejected,3601.66
181468,114658,2024-10-13,Wrong Item,Approved,12548.75
181469,114982,2024-09-06,Wrong Item,Approved,2043.12
181470,120532,2025-05-16,Wrong Item,Approved,3459.57
181471,119727,2025-08-06,Size Issue,Approved,6127.84
181472,102879,2026-06-17,Quality Issue,Refunded,876.96
181473,106551,2026-06-24,Damaged,Approved,2281.64
181474,106203,2026-02-14,Size Issue,Refunded,1649.15
181475,108265,2026-04-27,Quality Issue,Approved,947.86
181476,92263,2025-08-31,Size Issue,Refunded,1940.24
181477,120148,2024-02-03,Quality Issue,Refunded,4570.52
181478,108098,2024-05-04,Changed Mind,Approved,367.86
181479,90769,2024-02-10,Quality Issue,Approved,299.67
181480,97110,2025-04-05,Wrong Item,Refunded,3093.6
181481,98426,2025-08-14,Damaged,Approved,540.92
181482,100602,2026-06-26,Damaged,Refunded,533.65
181483,100909,2026-02-22,Wrong Item,Refunded,4014.13
181484,113300,2025-11-24,Size Issue,Refunded,369.21
181485,94592,2024-06-14,Size Issue,Rejected,377.1
181486,97887,2025-07-08,Quality Issue,Approved,2139.99
181487,119197,2026-08-18,Damaged,Approved,761.02
181488,105565,2025-05-07,Changed Mind,Approved,5929.44
181489,117734,2024-08-01,Changed Mind,Refunded,715.39
181490,95932,2024-04-15,Size Issue,Approved,2077.17
181491,97834,2026-08-11,Damaged,Refunded,371.46
181492,97560,2025-11-25,Quality Issue,Refunded,681.06
181493,103866,2025-03-25,Changed Mind,Refunded,5005.79
181494,96774,2024-04-20,Damaged,Approved,727.73
181495,92134,2025-02-09,Damaged,Approved,4420.12
181496,116581,2026-07-14,Changed Mind,Approved,782.88
181497,104428,2024-10-07,Changed Mind,Refunded,757.27
181498,105267,2025-08-27,Damaged,Approved,787.79
181499,91759,2025-04-10,Quality Issue,Refunded,3611.94
181500,111508,2024-01-26,Wrong Item,Approved,1391.67
181501,100395,2025-09-04,Quality Issue,Refunded,1207.76
181502,115045,2025-06-21,Damaged,Refunded,498.02
181503,114386,2024-12-04,Size Issue,Approved,1975.53
181504,99887,2026-06-06,Damaged,Refunded,4110.91
181505,103954,2024-05-03,Quality Issue,Refunded,5178.23
181506,94679,2025-07-03,Damaged,Refunded,896.0
181507,91949,2025-10-25,Quality Issue,Approved,1857.74
181508,112137,2024-10-23,Size Issue,Approved,615.42
181509,96805,2025-07-24,Size Issue,Approved,1932.56
181510,102662,2025-07-14,Quality Issue,Approved,648.96
181511,92387,2026-01-18,Quality Issue,Refunded,1058.53
181512,91723,2025-11-04,Damaged,Refunded,780.89
181513,109868,2026-06-12,Damaged,Rejected,721.42
181514,92776,2025-03-05,Quality Issue,Approved,4297.1
181515,117604,2024-07-14,Size Issue,Approved,2463.33
181516,92998,2025-10-05,Size Issue,Rejected,880.66
181517,94727,2024-07-25,Size Issue,Approved,1847.04
181518,100205,2024-01-17,Size Issue,Refunded,1112.05
181519,120235,2025-04-24,Quality Issue,Approved,686.45
181520,97648,2024-02-06,Quality Issue,Refunded,958.78
181521,99886,2026-05-13,Damaged,Refunded,2569.57
181522,99501,2024-11-03,Size Issue,Rejected,3822.95
181523,104240,2024-08-31,Damaged,Approved,794.18
181524,101983,2024-10-02,Wrong Item,Refunded,1162.61
181525,106478,2025-06-11,Changed Mind,Refunded,506.9
181526,115935,2024-12-03,Quality Issue,Approved,1786.4
181527,90307,2024-03-15,Damaged,Approved,3034.15
181528,105134,2025-08-31,Quality Issue,Refunded,423.09
181529,96426,2026-07-09,Quality Issue,Approved,927.01
181530,108208,2026-02-02,Damaged,Approved,618.57
181531,95759,2025-10-18,Size Issue,Refunded,1580.53
181532,90493,2025-12-27,Changed Mind,Approved,3244.14
181533,110423,2026-07-16,Wrong Item,Rejected,1660.34
181534,99959,2024-11-30,Changed Mind,Rejected,1021.68
181535,108705,2025-09-28,Wrong Item,Refunded,330.78
181536,93656,2026-02-23,Changed Mind,Refunded,833.34
181537,112871,2026-07-03,Wrong Item,Refunded,1196.17
181538,104262,2025-12-23,Quality Issue,Rejected,996.23
181539,102621,2026-06-02,Changed Mind,Refunded,316.42
181540,119919,2025-02-28,Changed Mind,Refunded,2904.61
181541,105192,2026-06-07,Quality Issue,Approved,2901.55
181542,98570,2026-03-28,Damaged,Approved,730.89
181543,120432,2026-03-07,Quality Issue,Refunded,692.31
181544,101269,2025-01-23,Size Issue,Rejected,3753.71
181545,110870,2024-04-06,Size Issue,Refunded,807.54
181546,99422,2026-05-26,Quality Issue,Approved,597.2
181547,118482,2024-06-20,Size Issue,Refunded,3036.1
181548,102523,2026-03-23,Size Issue,Refunded,2270.13
181549,102785,2026-02-23,Quality Issue,Refunded,1497.8
181550,100471,2026-04-01,Damaged,Rejected,1338.95
181551,116854,2024-11-25,Quality Issue,Refunded,1302.52
181552,104344,2024-02-20,Damaged,Approved,725.49
181553,110284,2024-05-17,Size Issue,Refunded,435.87
181554,104995,2025-09-20,Quality Issue,Approved,859.47
181555,118788,2024-02-26,Size Issue,Approved,2238.99
181556,106818,2024-12-01,Quality Issue,Rejected,4722.61
181557,90454,2026-06-26,Changed Mind,Approved,1442.52
181558,104543,2025-12-15,Damaged,Approved,2227.52
181559,116028,2026-04-16,Size Issue,Approved,9480.1
181560,96557,2025-06-20,Changed Mind,Refunded,727.36
181561,116639,2024-12-02,Changed Mind,Refunded,2248.93
181562,103990,2025-09-11,Changed Mind,Rejected,5834.83
181563,117527,2025-11-15,Size Issue,Refunded,320.87
181564,105695,2026-08-15,Size Issue,Approved,1358.05
181565,110909,2026-04-11,Damaged,Approved,1494.38
181566,94888,2025-10-14,Wrong Item,Refunded,1487.67
181567,99013,2024-04-15,Size Issue,Approved,3250.92
181568,98531,2024-11-14,Size Issue,Approved,1787.67
181569,99433,2025-01-18,Wrong Item,Approved,863.51
181570,101284,2024-11-21,Quality Issue,Approved,2106.23
181571,105496,2025-05-19,Quality Issue,Rejected,438.6
181572,114627,2026-06-24,Quality Issue,Approved,1870.84
181573,99715,2026-04-11,Wrong Item,Approved,944.98
181574,120486,2026-03-02,Changed Mind,Refunded,2643.53
181575,113043,2025-05-11,Wrong Item,Refunded,1555.66
181576,100661,2026-04-24,Size Issue,Refunded,843.15
181577,106914,2024-12-18,Size Issue,Refunded,1729.55
181578,117061,2025-10-24,Quality Issue,Refunded,1330.92
181579,97939,2024-11-25,Size Issue,Refunded,653.1
181580,114997,2024-10-06,Changed Mind,Refunded,762.29
181581,94150,2025-10-19,Size Issue,Approved,1135.29
181582,105752,2025-10-29,Size Issue,Refunded,8701.25
181583,114616,2024-07-27,Damaged,Refunded,2397.8
181584,98881,2024-01-21,Wrong Item,Refunded,203.48
181585,101735,2024-11-01,Damaged,Approved,1131.72
181586,100290,2026-01-03,Damaged,Refunded,1327.64
181587,95194,2025-05-16,Size Issue,Refunded,650.53
181588,106365,2024-07-24,Size Issue,Approved,1489.17
181589,95051,2026-08-26,Changed Mind,Refunded,2074.78
181590,100411,2026-01-31,Damaged,Rejected,12837.47
181591,119024,2024-11-26,Quality Issue,Approved,1252.09
181592,93042,2026-04-09,Wrong Item,Refunded,8989.65
181593,110952,2024-03-09,Changed Mind,Refunded,5004.62
181594,102493,2024-04-02,Damaged,Approved,1855.46
181595,93764,2026-05-01,Wrong Item,Rejected,4771.32
181596,106629,2026-03-16,Quality Issue,Refunded,787.23
181597,114538,2024-07-25,Damaged,Approved,1382.1
181598,113763,2025-02-10,Quality Issue,Approved,2423.51
181599,112608,2026-08-21,Quality Issue,Approved,1837.2
181600,114295,2024-03-12,Size Issue,Approved,3017.91
181601,106121,2026-02-23,Quality Issue,Refunded,3798.26
181602,109326,2026-06-19,Size Issue,Approved,2504.66
181603,119107,2024-11-23,Quality Issue,Refunded,3610.83
181604,107387,2026-03-27,Size Issue,Refunded,1559.42
181605,113288,2025-05-17,Damaged,Refunded,382.76
181606,114145,2024-11-24,Damaged,Approved,2612.19
181607,107267,2025-03-03,Wrong Item,Rejected,1535.93
181608,91215,2026-06-17,Wrong Item,Approved,715.28
181609,100174,2024-03-22,Changed Mind,Refunded,1679.98
181610,116608,2026-05-08,Changed Mind,Approved,888.69
181611,93481,2025-01-14,Changed Mind,Approved,947.5
181612,119116,2025-11-07,Size Issue,Approved,723.35
181613,120526,2024-03-21,Size Issue,Rejected,2351.4
181614,92356,2024-10-01,Quality Issue,Refunded,1553.89
181615,108510,2025-01-04,Size Issue,Refunded,2381.04
181616,107247,2024-11-05,Size Issue,Approved,3465.36
181617,104309,2025-02-08,Quality Issue,Approved,445.34
181618,101712,2024-04-13,Size Issue,Approved,615.39
181619,95131,2026-09-13,Size Issue,Refunded,4033.73
181620,110907,2024-03-07,Damaged,Rejected,963.58
181621,118286,2026-07-07,Quality Issue,Approved,4379.3
181622,104606,2025-10-12,Quality Issue,Rejected,1564.58
181623,111933,2024-06-05,Size Issue,Approved,818.35
181624,95630,2026-03-03,Size Issue,Refunded,738.61
181625,107801,2024-02-22,Changed Mind,Refunded,526.75
181626,97945,2025-08-09,Changed Mind,Refunded,1754.17
181627,102241,2024-04-06,Wrong Item,Refunded,1942.11
181628,108320,2025-12-09,Size Issue,Refunded,239.47
181629,108171,2024-12-31,Size Issue,Approved,3805.15
181630,100891,2024-01-12,Changed Mind,Refunded,1714.41
181631,115193,2025-01-18,Changed Mind,Approved,1328.54
181632,93316,2024-10-28,Changed Mind,Refunded,747.67
181633,92529,2026-07-11,Wrong Item,Rejected,1251.94
181634,92154,2025-08-03,Changed Mind,Refunded,320.66
181635,117915,2025-01-23,Changed Mind,Approved,2647.92
181636,102124,2026-02-24,Size Issue,Approved,608.53
181637,116266,2024-08-29,Size Issue,Refunded,3489.61
181638,92497,2025-07-23,Size Issue,Refunded,341.76
181639,116525,2024-06-20,Damaged,Refunded,1382.87
181640,101504,2026-02-04,Size Issue,Refunded,646.12
181641,116962,2026-02-22,Damaged,Approved,882.42
181642,91107,2025-09-22,Quality Issue,Approved,4856.69
181643,108149,2025-09-30,Size Issue,Approved,1228.78
181644,104214,2025-09-05,Size Issue,Approved,4103.58
181645,97934,2025-11-27,Wrong Item,Refunded,1597.79
181646,95305,2026-01-29,Size Issue,Approved,3270.68
181647,115604,2025-03-12,Quality Issue,Refunded,805.43
181648,107063,2025-11-01,Damaged,Rejected,2152.96
181649,106058,2026-01-17,Changed Mind,Approved,4021.47
181650,97236,2026-04-11,Quality Issue,Approved,3124.48
181651,103055,2026-01-31,Quality Issue,Refunded,1627.21
181652,92485,2024-02-06,Damaged,Rejected,368.37
181653,90066,2024-11-10,Size Issue,Approved,619.37
181654,98712,2024-11-11,Wrong Item,Refunded,285.83
181655,106164,2025-04-21,Size Issue,Refunded,532.49
181656,109062,2026-08-22,Damaged,Approved,3115.63
181657,92490,2026-03-04,Quality Issue,Approved,2716.25
181658,107952,2026-05-08,Quality Issue,Approved,10550.42
181659,103378,2024-08-22,Size Issue,Refunded,472.01
181660,104763,2025-03-31,Size Issue,Refunded,1234.97
181661,115883,2025-01-30,Size Issue,Refunded,740.41
181662,97160,2025-03-06,Changed Mind,Approved,1756.53
181663,114526,2025-03-14,Size Issue,Refunded,5494.26
181664,101922,2026-08-15,Changed Mind,Refunded,4068.33
181665,96459,2025-09-27,Size Issue,Refunded,2015.38
181666,118440,2024-03-07,Size Issue,Refunded,739.95
181667,105544,2026-03-07,Damaged,Refunded,1019.13
181668,115085,2024-02-24,Wrong Item,Approved,5034.52
181669,103829,2024-09-08,Size Issue,Refunded,674.61
181670,114229,2024-10-21,Size Issue,Refunded,1618.15
181671,106929,2026-07-25,Wrong Item,Approved,6161.89
181672,94279,2025-06-30,Size Issue,Rejected,667.55
181673,92536,2024-05-24,Quality Issue,Refunded,1760.1
181674,98632,2024-02-06,Quality Issue,Refunded,5616.1
181675,105643,2026-05-25,Size Issue,Refunded,1656.46
181676,102555,2025-02-04,Quality Issue,Approved,1202.65
181677,101747,2025-03-27,Quality Issue,Approved,7236.82
181678,91564,2026-08-07,Wrong Item,Approved,1130.71
181679,101880,2026-08-21,Quality Issue,Approved,1393.18
181680,100134,2025-12-21,Wrong Item,Refunded,238.2
181681,120625,2024-08-08,Damaged,Refunded,2066.81
181682,90710,2025-10-05,Damaged,Refunded,901.62
181683,120465,2025-04-10,Wrong Item,Approved,3559.26
181684,100277,2025-10-04,Changed Mind,Refunded,974.68
181685,99411,2024-12-13,Changed Mind,Refunded,1047.13
181686,102286,2026-04-18,Quality Issue,Refunded,1848.68
181687,97992,2025-12-27,Quality Issue,Approved,1240.74
181688,95224,2026-05-11,Damaged,Refunded,2385.39
181689,103229,2026-01-04,Size Issue,Refunded,975.7
181690,104845,2026-01-13,Quality Issue,Rejected,2198.27
181691,120179,2024-07-29,Changed Mind,Approved,965.8
181692,102629,2026-01-06,Size Issue,Refunded,318.68
181693,105418,2025-04-08,Wrong Item,Refunded,5745.24
181694,111958,2025-12-03,Changed Mind,Approved,1600.73
181695,108519,2024-09-24,Changed Mind,Refunded,1580.52
181696,109637,2024-08-09,Quality Issue,Approved,12074.07
181697,111184,2024-04-06,Size Issue,Refunded,730.51
181698,112363,2024-11-14,Quality Issue,Rejected,1035.13
181699,94692,2024-01-23,Changed Mind,Refunded,757.78
181700,113802,2024-10-01,Quality Issue,Refunded,1809.22
181701,90915,2024-03-25,Size Issue,Approved,3220.31
181702,101118,2024-07-13,Wrong Item,Approved,1543.2
181703,95516,2025-05-19,Damaged,Approved,845.53
181704,104925,2025-06-19,Quality Issue,Refunded,1675.3
181705,104370,2024-06-21,Wrong Item,Refunded,1777.88
181706,113468,2024-01-17,Size Issue,Rejected,3981.96
181707,119470,2025-05-16,Quality Issue,Refunded,393.52
181708,90200,2024-04-13,Damaged,Approved,1801.99
181709,100214,2024-05-24,Wrong Item,Refunded,539.37
181710,93097,2025-09-07,Quality Issue,Approved,3350.05
181711,95571,2025-01-15,Changed Mind,Refunded,1059.06
181712,100851,2025-08-19,Changed Mind,Approved,707.71
181713,109966,2026-01-26,Damaged,Approved,684.43
181714,103851,2024-05-05,Size Issue,Approved,2463.05
181715,120736,2024-09-06,Quality Issue,Approved,10786.23
181716,96107,2024-05-19,Wrong Item,Rejected,3743.72
181717,111204,2024-02-02,Quality Issue,Refunded,981.17
181718,117971,2025-01-06,Changed Mind,Refunded,4829.27
181719,105766,2024-11-17,Wrong Item,Approved,1673.25
181720,99883,2026-03-03,Quality Issue,Approved,693.1
181721,116485,2026-08-29,Quality Issue,Approved,1655.64
181722,105927,2024-08-11,Size Issue,Refunded,1004.28
181723,99859,2025-02-21,Damaged,Refunded,2022.8
181724,109394,2026-06-28,Wrong Item,Approved,2039.26
181725,119376,2025-07-07,Size Issue,Rejected,2903.86
181726,117806,2025-05-29,Damaged,Refunded,757.44
181727,117777,2024-05-21,Size Issue,Refunded,833.29
181728,98435,2024-06-23,Wrong Item,Approved,926.68
181729,113536,2025-03-17,Quality Issue,Approved,848.14
181730,114026,2025-01-17,Damaged,Rejected,909.09
181731,95985,2025-06-15,Quality Issue,Refunded,607.86
181732,94870,2026-03-21,Quality Issue,Refunded,2137.58
